date,entry_time,entry_price,exit_time,exit_price,signal,gross_pnl,transaction_cost,net_pnl,cum_pnl,running_max,drawdown
2016-07-13,2016-07-13 09:45:00,8534.8,2016-07-13 15:15:00,8519.2,1,-15.599999999998545,0.018719999999998252,-15.618719999998543,2500.3098199999868,2580.3218599999855,-80.0120399999987
2016-07-14,2016-07-14 09:45:00,8522.4,2016-07-14 15:15:00,8568.05,1,45.649999999999636,0.05477999999999956,45.595219999999635,2545.9050399999865,2580.3218599999855,-34.41681999999901
2016-07-18,2016-07-18 09:30:00,8578.6,2016-07-18 15:15:00,8514.65,1,-63.95000000000073,0.07674000000000086,-64.02674000000073,2481.8782999999858,2580.3218599999855,-98.4435599999997
2016-07-19,2016-07-19 12:50:00,8527.8,2016-07-19 15:15:00,8535.4,1,7.600000000000364,0.009120000000000435,7.590880000000364,2489.469179999986,2580.3218599999855,-90.85267999999951
2016-07-20,2016-07-20 09:40:00,8547.65,2016-07-20 15:15:00,8565.8,-1,-18.149999999999636,0.02177999999999956,-18.171779999999636,2471.2973999999863,2580.3218599999855,-109.02445999999918
2016-07-21,2016-07-21 09:30:00,8573.4,2016-07-21 15:15:00,8513.05,1,-60.350000000000364,0.07242000000000043,-60.422420000000365,2410.874979999986,2580.3218599999855,-169.4468799999995
2016-07-22,2016-07-22 09:30:00,8498.4,2016-07-22 15:15:00,8537.35,-1,-38.95000000000073,0.04674000000000087,-38.99674000000073,2371.8782399999855,2580.3218599999855,-208.44362
2016-07-25,2016-07-25 09:30:00,8530.55,2016-07-25 15:15:00,8638.85,-1,-108.30000000000109,0.1299600000000013,-108.42996000000109,2263.448279999984,2580.3218599999855,-316.8735800000013
2016-07-27,2016-07-27 09:30:00,8638.05,2016-07-27 15:15:00,8623.9,1,-14.149999999999636,0.01697999999999956,-14.166979999999636,2249.2812999999846,2580.3218599999855,-331.0405600000008
2016-07-28,2016-07-28 09:40:00,8639.2,2016-07-28 15:15:00,8668.35,-1,-29.149999999999636,0.03497999999999956,-29.184979999999637,2220.096319999985,2580.3218599999855,-360.22554000000036
2016-08-01,2016-08-01 09:30:00,8697.35,2016-08-01 15:15:00,8635.95,1,-61.399999999999636,0.07367999999999955,-61.47367999999964,2158.6226399999855,2580.3218599999855,-421.69921999999997
2016-08-02,2016-08-02 09:30:00,8661.25,2016-08-02 15:15:00,8621.65,-1,39.600000000000364,0.04752000000000043,39.552480000000365,2198.175119999986,2580.3218599999855,-382.1467399999997
2016-08-03,2016-08-03 09:30:00,8584.25,2016-08-03 15:15:00,8539.4,-1,44.850000000000364,0.05382000000000043,44.79618000000036,2242.971299999986,2580.3218599999855,-337.3505599999994
2016-08-04,2016-08-04 14:25:00,8520.55,2016-08-04 15:15:00,8544.75,-1,-24.200000000000728,0.02904000000000087,-24.22904000000073,2218.7422599999854,2580.3218599999855,-361.5796
2016-08-05,2016-08-05 09:35:00,8617.9,2016-08-05 15:15:00,8684.9,-1,-67.0,0.0804,-67.0804,2151.6618599999856,2580.3218599999855,-428.65999999999985
2016-08-08,2016-08-08 09:30:00,8706.0,2016-08-08 15:15:00,8713.95,-1,-7.950000000000728,0.009540000000000872,-7.959540000000729,2143.702319999985,2580.3218599999855,-436.6195400000006
2016-08-09,2016-08-09 09:30:00,8698.2,2016-08-09 15:15:00,8675.25,1,-22.950000000000728,0.02754000000000087,-22.97754000000073,2120.724779999984,2580.3218599999855,-459.59708000000137
2016-08-11,2016-08-11 09:50:00,8580.9,2016-08-11 15:15:00,8590.3,1,9.399999999999636,0.011279999999999563,9.388719999999637,2130.1134999999836,2580.3218599999855,-450.2083600000019
2016-08-12,2016-08-12 09:30:00,8638.85,2016-08-12 15:15:00,8669.3,1,30.44999999999891,0.036539999999998685,30.41345999999891,2160.5269599999824,2580.3218599999855,-419.79490000000305
2016-08-16,2016-08-16 09:30:00,8671.05,2016-08-16 15:15:00,8645.2,1,-25.849999999998545,0.03101999999999825,-25.881019999998543,2134.645939999984,2580.3218599999855,-445.6759200000015
2016-08-17,2016-08-17 09:40:00,8653.6,2016-08-17 15:15:00,8621.7,1,-31.899999999999636,0.03827999999999956,-31.938279999999637,2102.707659999984,2580.3218599999855,-477.61420000000135
2016-08-18,2016-08-18 09:35:00,8652.95,2016-08-18 15:15:00,8670.05,-1,-17.099999999998545,0.02051999999999825,-17.120519999998542,2085.5871399999855,2580.3218599999855,-494.7347199999999
2016-08-19,2016-08-19 10:55:00,8668.95,2016-08-19 15:15:00,8668.55,-1,0.4000000000014552,0.0004800000000017462,0.39952000000145343,2085.986659999987,2580.3218599999855,-494.3351999999986
2016-08-22,2016-08-22 09:45:00,8667.1,2016-08-22 15:15:00,8629.65,-1,37.45000000000073,0.04494000000000087,37.405060000000724,2123.3917199999873,2580.3218599999855,-456.9301399999981
2016-08-23,2016-08-23 13:20:00,8607.15,2016-08-23 15:15:00,8631.0,-1,-23.850000000000364,0.028620000000000433,-23.878620000000364,2099.513099999987,2580.3218599999855,-480.80875999999853
2016-08-24,2016-08-24 12:15:00,8630.3,2016-08-24 15:15:00,8650.4,-1,-20.100000000000364,0.024120000000000433,-20.124120000000364,2079.3889799999865,2580.3218599999855,-500.93287999999893
2016-08-25,2016-08-25 09:35:00,8682.0,2016-08-25 15:15:00,8587.3,1,-94.70000000000073,0.11364000000000087,-94.81364000000073,1984.5753399999858,2580.3218599999855,-595.7465199999997
2016-08-26,2016-08-26 09:40:00,8608.35,2016-08-26 15:15:00,8574.9,-1,33.45000000000073,0.04014000000000087,33.40986000000073,2017.9851999999864,2580.3218599999855,-562.336659999999
2016-08-29,2016-08-29 10:45:00,8566.15,2016-08-29 15:15:00,8605.1,1,38.95000000000073,0.04674000000000087,38.90326000000073,2056.8884599999874,2580.3218599999855,-523.4333999999981
2016-08-30,2016-08-30 09:30:00,8659.65,2016-08-30 15:15:00,8742.65,1,83.0,0.0996,82.9004,2139.7888599999874,2580.3218599999855,-440.5329999999981
2016-08-31,2016-08-31 09:45:00,8790.65,2016-08-31 15:15:00,8779.45,1,-11.199999999998909,0.013439999999998689,-11.213439999998908,2128.5754199999883,2580.3218599999855,-451.74643999999716
2016-09-01,2016-09-01 09:40:00,8778.0,2016-09-01 15:15:00,8766.7,-1,11.299999999999272,0.013559999999999125,11.286439999999274,2139.8618599999877,2580.3218599999855,-440.45999999999776
2016-09-02,2016-09-02 09:45:00,8774.7,2016-09-02 15:15:00,8809.65,-1,-34.94999999999891,0.04193999999999869,-34.991939999998905,2104.8699199999887,2580.3218599999855,-475.45193999999674
2016-09-06,2016-09-06 09:30:00,8883.5,2016-09-06 15:15:00,8943.9,1,60.399999999999636,0.07247999999999956,60.32751999999964,2165.1974399999885,2580.3218599999855,-415.1244199999969
2016-09-07,2016-09-07 14:40:00,8918.5,2016-09-07 15:15:00,8924.15,-1,-5.649999999999636,0.006779999999999562,-5.656779999999635,2159.5406599999887,2580.3218599999855,-420.7811999999967
2016-09-08,2016-09-08 09:35:00,8901.05,2016-09-08 15:15:00,8953.5,-1,-52.45000000000073,0.06294000000000087,-52.512940000000725,2107.027719999988,2580.3218599999855,-473.29413999999724
2016-09-09,2016-09-09 09:30:00,8911.85,2016-09-09 15:15:00,8859.15,1,-52.70000000000073,0.06324000000000086,-52.76324000000073,2054.2644799999875,2580.3218599999855,-526.0573799999979
2016-09-12,2016-09-12 09:30:00,8727.5,2016-09-12 15:15:00,8712.8,-1,14.700000000000728,0.01764000000000087,14.682360000000727,2068.9468399999882,2580.3218599999855,-511.3750199999972
2016-09-14,2016-09-14 09:40:00,8720.0,2016-09-14 15:15:00,8731.6,-1,-11.600000000000364,0.013920000000000435,-11.613920000000364,2057.332919999988,2580.3218599999855,-522.9889399999975
2016-09-15,2016-09-15 09:55:00,8728.85,2016-09-15 15:15:00,8737.7,-1,-8.850000000000364,0.010620000000000436,-8.860620000000365,2048.4722999999876,2580.3218599999855,-531.8495599999978
2016-09-16,2016-09-16 13:30:00,8806.0,2016-09-16 15:15:00,8783.65,-1,22.350000000000364,0.026820000000000434,22.323180000000363,2070.795479999988,2580.3218599999855,-509.5263799999975
2016-09-19,2016-09-19 09:30:00,8776.15,2016-09-19 15:15:00,8806.3,-1,-30.149999999999636,0.03617999999999956,-30.186179999999634,2040.6092999999883,2580.3218599999855,-539.7125599999972
2016-09-20,2016-09-20 09:30:00,8770.9,2016-09-20 15:15:00,8773.25,-1,-2.350000000000364,0.0028200000000004363,-2.352820000000364,2038.256479999988,2580.3218599999855,-542.0653799999975
2016-09-21,2016-09-21 09:40:00,8793.2,2016-09-21 15:15:00,8779.7,1,-13.5,0.0162,-13.5162,2024.740279999988,2580.3218599999855,-555.5815799999975
2016-09-22,2016-09-22 10:05:00,8862.3,2016-09-22 15:15:00,8870.3,-1,-8.0,0.0096,-8.0096,2016.7306799999878,2580.3218599999855,-563.5911799999976
2016-09-23,2016-09-23 09:35:00,8864.05,2016-09-23 15:15:00,8828.15,1,-35.899999999999636,0.04307999999999956,-35.94307999999963,1980.7875999999883,2580.3218599999855,-599.5342599999972
2016-09-26,2016-09-26 09:30:00,8785.9,2016-09-26 15:15:00,8720.8,-1,65.10000000000036,0.07812000000000043,65.02188000000037,2045.8094799999888,2580.3218599999855,-534.5123799999967
2016-09-27,2016-09-27 10:10:00,8741.05,2016-09-27 15:15:00,8703.2,-1,37.849999999998545,0.045419999999998246,37.804579999998545,2083.614059999987,2580.3218599999855,-496.7077999999983
2016-09-28,2016-09-28 09:45:00,8722.5,2016-09-28 15:15:00,8743.4,1,20.899999999999636,0.02507999999999956,20.874919999999637,2104.488979999987,2580.3218599999855,-475.83287999999857
2016-09-30,2016-09-30 09:35:00,8603.0,2016-09-30 15:15:00,8607.65,1,4.649999999999636,0.005579999999999563,4.644419999999637,2109.1333999999865,2580.3218599999855,-471.18845999999894
2016-10-03,2016-10-03 09:30:00,8681.75,2016-10-03 15:15:00,8739.05,1,57.29999999999927,0.06875999999999913,57.231239999999275,2166.3646399999857,2580.3218599999855,-413.9572199999998
2016-10-04,2016-10-04 09:40:00,8767.55,2016-10-04 15:15:00,8774.95,-1,-7.400000000001455,0.008880000000001746,-7.4088800000014565,2158.9557599999844,2580.3218599999855,-421.3661000000011
2016-10-06,2016-10-06 09:40:00,8762.7,2016-10-06 15:15:00,8712.65,1,-50.05000000000109,0.06006000000000131,-50.11006000000109,2108.8456999999835,2580.3218599999855,-471.476160000002
2016-10-07,2016-10-07 09:30:00,8711.45,2016-10-07 15:15:00,8694.2,-1,17.25,0.0207,17.2293,2126.0749999999834,2580.3218599999855,-454.246860000002
2016-10-13,2016-10-13 10:15:00,8622.3,2016-10-13 15:15:00,8579.1,-1,43.19999999999891,0.051839999999998686,43.14815999999891,2169.2231599999823,2580.3218599999855,-411.0987000000032
2016-10-14,2016-10-14 09:40:00,8593.3,2016-10-14 15:15:00,8582.95,1,-10.349999999998545,0.012419999999998252,-10.362419999998544,2158.8607399999837,2580.3218599999855,-421.46112000000176
2016-10-17,2016-10-17 09:30:00,8587.6,2016-10-17 15:15:00,8520.65,1,-66.95000000000073,0.08034000000000087,-67.03034000000073,2091.830399999983,2580.3218599999855,-488.49146000000246
2016-10-18,2016-10-18 09:30:00,8583.75,2016-10-18 15:15:00,8678.7,1,94.95000000000073,0.11394000000000086,94.83606000000073,2186.6664599999835,2580.3218599999855,-393.6554000000019
2016-10-19,2016-10-19 10:05:00,8663.9,2016-10-19 15:15:00,8657.6,-1,6.299999999999272,0.0075599999999991264,6.2924399999992735,2192.958899999983,2580.3218599999855,-387.36296000000266
2016-10-20,2016-10-20 09:50:00,8722.7,2016-10-20 15:15:00,8700.6,1,-22.100000000000364,0.026520000000000436,-22.126520000000365,2170.8323799999825,2580.3218599999855,-409.4894800000029
2016-10-21,2016-10-21 14:45:00,8689.3,2016-10-21 15:15:00,8691.75,1,2.4500000000007276,0.002940000000000873,2.4470600000007265,2173.2794399999834,2580.3218599999855,-407.04242000000204
2016-10-24,2016-10-24 09:30:00,8688.05,2016-10-24 15:15:00,8711.0,-1,-22.950000000000728,0.02754000000000087,-22.97754000000073,2150.3018999999827,2580.3218599999855,-430.0199600000028
2016-10-25,2016-10-25 09:35:00,8696.3,2016-10-25 15:15:00,8690.2,-1,6.099999999998545,0.007319999999998253,6.092679999998547,2156.394579999981,2580.3218599999855,-423.92728000000443
2016-10-26,2016-10-26 10:55:00,8639.85,2016-10-26 15:15:00,8620.6,1,-19.25,0.0231,-19.2731,2137.121479999981,2580.3218599999855,-443.2003800000043
2016-10-27,2016-10-27 10:00:00,8567.95,2016-10-27 15:15:00,8616.2,-1,-48.25,0.05789999999999999,-48.3079,2088.8135799999814,2580.3218599999855,-491.5082800000041
2016-10-28,2016-10-28 09:30:00,8588.95,2016-10-28 15:15:00,8639.65,-1,-50.69999999999891,0.06083999999999869,-50.76083999999891,2038.0527399999824,2580.3218599999855,-542.2691200000031
2016-11-01,2016-11-01 09:30:00,8632.75,2016-11-01 15:15:00,8621.0,1,-11.75,0.014099999999999998,-11.7641,2026.2886399999823,2580.3218599999855,-554.0332200000032
2016-11-02,2016-11-02 10:20:00,8545.75,2016-11-02 15:15:00,8511.2,1,-34.54999999999927,0.04145999999999912,-34.59145999999927,1991.697179999983,2580.3218599999855,-588.6246800000024
2016-11-03,2016-11-03 09:30:00,8526.95,2016-11-03 15:15:00,8484.5,1,-42.45000000000073,0.05094000000000087,-42.50094000000073,1949.1962399999823,2580.3218599999855,-631.1256200000032
2016-11-04,2016-11-04 09:35:00,8495.35,2016-11-04 15:15:00,8428.6,1,-66.75,0.08009999999999999,-66.8301,1882.3661399999824,2580.3218599999855,-697.9557200000031
2016-11-07,2016-11-07 09:30:00,8509.25,2016-11-07 15:15:00,8501.1,1,-8.149999999999636,0.009779999999999563,-8.159779999999635,1874.2063599999826,2580.3218599999855,-706.1155000000028
2016-11-08,2016-11-08 15:05:00,8552.5,2016-11-08 15:15:00,8552.1,1,-0.3999999999996362,0.0004799999999995634,-0.40047999999963574,1873.805879999983,2580.3218599999855,-706.5159800000024
2016-11-09,2016-11-09 10:30:00,8182.7,2016-11-09 15:15:00,8426.6,-1,-243.90000000000055,0.2926800000000006,-244.19268000000054,1629.6131999999825,2580.3218599999855,-950.708660000003
2016-11-10,2016-11-10 10:10:00,8561.5,2016-11-10 15:15:00,8525.8,1,-35.70000000000073,0.04284000000000087,-35.742840000000726,1593.8703599999817,2580.3218599999855,-986.4515000000038
2016-11-11,2016-11-11 09:30:00,8428.8,2016-11-11 15:15:00,8294.7,-1,134.09999999999854,0.16091999999999823,133.93907999999854,1727.8094399999802,2580.3218599999855,-852.5124200000052
2016-11-15,2016-11-15 09:30:00,8221.9,2016-11-15 15:15:00,8111.9,1,-110.0,0.13199999999999998,-110.132,1617.6774399999802,2580.3218599999855,-962.6444200000053
2016-11-16,2016-11-16 09:30:00,8150.95,2016-11-16 15:15:00,8105.75,1,-45.19999999999982,0.054239999999999775,-45.25423999999982,1572.4231999999804,2580.3218599999855,-1007.8986600000051
2016-11-18,2016-11-18 09:35:00,8063.3,2016-11-18 15:15:00,8069.45,-1,-6.149999999999636,0.007379999999999563,-6.157379999999636,1566.2658199999807,2580.3218599999855,-1014.0560400000047
2016-11-21,2016-11-21 09:45:00,8032.9,2016-11-21 15:15:00,7929.25,-1,103.64999999999964,0.12437999999999955,103.52561999999963,1669.7914399999804,2580.3218599999855,-910.530420000005
2016-11-23,2016-11-23 11:25:00,8024.2,2016-11-23 15:15:00,8035.85,1,11.650000000000546,0.013980000000000653,11.636020000000546,1681.427459999981,2580.3218599999855,-898.8944000000045
2016-11-24,2016-11-24 09:50:00,7995.05,2016-11-24 15:15:00,7957.6,1,-37.44999999999982,0.04493999999999978,-37.494939999999815,1643.9325199999812,2580.3218599999855,-936.3893400000043
2016-11-25,2016-11-25 09:30:00,8001.6,2016-11-25 15:15:00,8117.5,1,115.89999999999964,0.13907999999999957,115.76091999999964,1759.693439999981,2580.3218599999855,-820.6284200000046
2016-11-28,2016-11-28 11:00:00,8124.1,2016-11-28 15:15:00,8123.6,1,-0.5,0.0006,-0.5006,1759.1928399999808,2580.3218599999855,-821.1290200000046
2016-11-29,2016-11-29 09:30:00,8167.8,2016-11-29 15:15:00,8139.0,1,-28.800000000000182,0.034560000000000216,-28.83456000000018,1730.3582799999806,2580.3218599999855,-849.9635800000049
2016-11-30,2016-11-30 09:30:00,8141.9,2016-11-30 15:15:00,8230.6,-1,-88.70000000000073,0.10644000000000087,-88.80644000000073,1641.5518399999798,2580.3218599999855,-938.7700200000056
2016-12-01,2016-12-01 09:30:00,8216.5,2016-12-01 15:15:00,8194.3,-1,22.200000000000728,0.02664000000000087,22.173360000000727,1663.7251999999805,2580.3218599999855,-916.5966600000049
2016-12-02,2016-12-02 13:40:00,8152.25,2016-12-02 15:15:00,8085.65,1,-66.60000000000036,0.07992000000000044,-66.67992000000037,1597.0452799999803,2580.3218599999855,-983.2765800000052
2016-12-05,2016-12-05 13:50:00,8109.65,2016-12-05 15:15:00,8124.85,1,15.200000000000728,0.01824000000000087,15.181760000000727,1612.227039999981,2580.3218599999855,-968.0948200000046
2016-12-06,2016-12-06 09:30:00,8152.7,2016-12-06 15:15:00,8148.6,-1,4.099999999999454,0.004919999999999345,4.095079999999455,1616.3221199999803,2580.3218599999855,-963.9997400000052
2016-12-07,2016-12-07 12:45:00,8167.0,2016-12-07 15:15:00,8094.3,1,-72.69999999999982,0.08723999999999978,-72.78723999999981,1543.5348799999804,2580.3218599999855,-1036.786980000005
2016-12-08,2016-12-08 09:30:00,8197.0,2016-12-08 15:15:00,8247.5,1,50.5,0.060599999999999994,50.4394,1593.9742799999804,2580.3218599999855,-986.3475800000051
2016-12-09,2016-12-09 11:40:00,8267.8,2016-12-09 15:15:00,8258.6,1,-9.199999999998909,0.01103999999999869,-9.211039999998908,1584.7632399999814,2580.3218599999855,-995.5586200000041
2016-12-12,2016-12-12 09:30:00,8215.0,2016-12-12 15:15:00,8171.75,-1,43.25,0.051899999999999995,43.1981,1627.9613399999814,2580.3218599999855,-952.360520000004
2016-12-13,2016-12-13 09:40:00,8170.1,2016-12-13 15:15:00,8219.4,1,49.29999999999927,0.05915999999999912,49.240839999999274,1677.2021799999807,2580.3218599999855,-903.1196800000048
2016-12-14,2016-12-14 11:30:00,8210.95,2016-12-14 15:15:00,8180.25,1,-30.700000000000728,0.03684000000000087,-30.73684000000073,1646.46533999998,2580.3218599999855,-933.8565200000055
2016-12-15,2016-12-15 09:30:00,8217.3,2016-12-15 15:15:00,8150.9,1,-66.39999999999964,0.07967999999999956,-66.47967999999963,1579.9856599999803,2580.3218599999855,-1000.3362000000052
2016-12-16,2016-12-16 10:00:00,8141.4,2016-12-16 15:15:00,8137.7,-1,3.699999999999818,0.004439999999999781,3.6955599999998183,1583.6812199999802,2580.3218599999855,-996.6406400000053
2016-12-19,2016-12-19 10:10:00,8121.4,2016-12-19 15:15:00,8104.45,1,-16.949999999999818,0.02033999999999978,-16.97033999999982,1566.7108799999803,2580.3218599999855,-1013.6109800000052
2016-12-20,2016-12-20 09:35:00,8112.8,2016-12-20 15:15:00,8076.65,-1,36.150000000000546,0.043380000000000654,36.10662000000055,1602.8174999999808,2580.3218599999855,-977.5043600000047
2016-12-21,2016-12-21 15:00:00,8067.85,2016-12-21 15:15:00,8057.7,-1,10.150000000000546,0.012180000000000654,10.137820000000545,1612.9553199999814,2580.3218599999855,-967.3665400000041
2016-12-22,2016-12-22 09:35:00,8021.25,2016-12-22 15:15:00,7979.8,-1,41.44999999999982,0.04973999999999978,41.40025999999982,1654.3555799999813,2580.3218599999855,-925.9662800000042
2016-12-23,2016-12-23 11:35:00,7985.4,2016-12-23 15:15:00,7983.25,1,-2.149999999999636,0.002579999999999563,-2.152579999999636,1652.2029999999816,2580.3218599999855,-928.1188600000039
2016-12-26,2016-12-26 09:30:00,7902.7,2016-12-26 15:15:00,7909.2,-1,-6.5,0.0078,-6.5078,1645.6951999999815,2580.3218599999855,-934.626660000004
2016-12-27,2016-12-27 10:00:00,7925.55,2016-12-27 15:15:00,8040.2,1,114.64999999999964,0.13757999999999956,114.51241999999964,1760.207619999981,2580.3218599999855,-820.1142400000044
2016-12-28,2016-12-28 09:30:00,8033.95,2016-12-28 15:15:00,8029.55,-1,4.399999999999636,0.005279999999999563,4.394719999999636,1764.6023399999806,2580.3218599999855,-815.7195200000049
2016-12-29,2016-12-29 10:50:00,8056.9,2016-12-29 15:15:00,8110.3,1,53.400000000000546,0.06408000000000065,53.33592000000054,1817.938259999981,2580.3218599999855,-762.3836000000044
2016-12-30,2016-12-30 09:30:00,8156.15,2016-12-30 15:15:00,8184.85,1,28.700000000000728,0.03444000000000087,28.665560000000728,1846.6038199999819,2580.3218599999855,-733.7180400000036
2017-01-02,2017-01-02 10:35:00,8145.6,2017-01-02 15:15:00,8178.25,-1,-32.649999999999636,0.03917999999999956,-32.68917999999964,1813.9146399999822,2580.3218599999855,-766.4072200000032
2017-01-03,2017-01-03 09:50:00,8168.7,2017-01-03 15:15:00,8189.75,1,21.050000000000182,0.025260000000000216,21.024740000000183,1834.9393799999825,2580.3218599999855,-745.3824800000029
2017-01-04,2017-01-04 09:50:00,8212.2,2017-01-04 15:15:00,8188.55,1,-23.650000000000546,0.02838000000000065,-23.678380000000548,1811.260999999982,2580.3218599999855,-769.0608600000035
2017-01-06,2017-01-06 10:00:00,8304.9,2017-01-06 15:15:00,8242.35,1,-62.54999999999927,0.07505999999999911,-62.62505999999927,1748.6359399999828,2580.3218599999855,-831.6859200000026
2017-01-10,2017-01-10 09:30:00,8274.7,2017-01-10 15:15:00,8284.6,-1,-9.899999999999636,0.011879999999999563,-9.911879999999636,1738.7240599999832,2580.3218599999855,-841.5978000000023
2017-01-11,2017-01-11 09:30:00,8337.7,2017-01-11 15:15:00,8379.75,1,42.04999999999927,0.050459999999999124,41.99953999999927,1780.7235999999825,2580.3218599999855,-799.5982600000029
2017-01-12,2017-01-12 09:50:00,8395.3,2017-01-12 15:15:00,8407.15,-1,-11.850000000000364,0.014220000000000435,-11.864220000000364,1768.8593799999821,2580.3218599999855,-811.4624800000033
2017-01-13,2017-01-13 09:30:00,8408.95,2017-01-13 15:15:00,8398.3,-1,10.650000000001455,0.012780000000001745,10.637220000001454,1779.4965999999836,2580.3218599999855,-800.8252600000019
2017-01-16,2017-01-16 10:00:00,8396.3,2017-01-16 15:15:00,8410.35,1,14.050000000001091,0.016860000000001308,14.03314000000109,1793.5297399999847,2580.3218599999855,-786.7921200000008
2017-01-17,2017-01-17 09:30:00,8432.3,2017-01-17 15:15:00,8402.05,-1,30.25,0.0363,30.2137,1823.7434399999847,2580.3218599999855,-756.5784200000007
2017-01-18,2017-01-18 09:30:00,8438.3,2017-01-18 15:15:00,8422.15,1,-16.149999999999636,0.01937999999999956,-16.169379999999634,1807.5740599999851,2580.3218599999855,-772.7478000000003
2017-01-19,2017-01-19 11:05:00,8425.5,2017-01-19 15:15:00,8434.35,1,8.850000000000364,0.010620000000000436,8.839380000000363,1816.4134399999855,2580.3218599999855,-763.90842
2017-01-20,2017-01-20 09:30:00,8407.3,2017-01-20 15:15:00,8346.95,-1,60.349999999998545,0.07241999999999825,60.277579999998544,1876.691019999984,2580.3218599999855,-703.6308400000014
2017-01-23,2017-01-23 09:30:00,8368.15,2017-01-23 15:15:00,8390.95,1,22.80000000000109,0.027360000000001307,22.77264000000109,1899.463659999985,2580.3218599999855,-680.8582000000004
2017-01-25,2017-01-25 09:30:00,8512.45,2017-01-25 15:15:00,8605.85,1,93.39999999999964,0.11207999999999955,93.28791999999963,1992.7515799999846,2580.3218599999855,-587.5702800000008
2017-01-27,2017-01-27 09:30:00,8640.85,2017-01-27 15:15:00,8642.95,-1,-2.100000000000364,0.0025200000000004364,-2.1025200000003643,1990.6490599999843,2580.3218599999855,-589.6728000000012
2017-01-30,2017-01-30 09:30:00,8646.95,2017-01-30 15:15:00,8630.5,1,-16.450000000000728,0.01974000000000087,-16.46974000000073,1974.1793199999836,2580.3218599999855,-606.1425400000019
2017-01-31,2017-01-31 09:30:00,8580.9,2017-01-31 15:15:00,8566.1,-1,14.799999999999272,0.017759999999999124,14.782239999999273,1988.961559999983,2580.3218599999855,-591.3603000000026
2017-02-01,2017-02-01 09:30:00,8564.15,2017-02-01 15:15:00,8717.65,-1,-153.5,0.18419999999999997,-153.6842,1835.277359999983,2580.3218599999855,-745.0445000000025
2017-02-02,2017-02-02 09:30:00,8694.15,2017-02-02 15:15:00,8729.75,-1,-35.600000000000364,0.04272000000000043,-35.64272000000037,1799.6346399999827,2580.3218599999855,-780.6872200000028
2017-02-03,2017-02-03 09:50:00,8743.1,2017-02-03 15:15:00,8743.1,1,0.0,0.0,0.0,1799.6346399999827,2580.3218599999855,-780.6872200000028
2017-02-06,2017-02-06 13:35:00,8774.8,2017-02-06 15:15:00,8801.05,-1,-26.25,0.0315,-26.2815,1773.3531399999827,2580.3218599999855,-806.9687200000028
2017-02-07,2017-02-07 09:30:00,8784.15,2017-02-07 15:15:00,8764.55,-1,19.600000000000364,0.023520000000000433,19.576480000000362,1792.929619999983,2580.3218599999855,-787.3922400000024
2017-02-08,2017-02-08 09:55:00,8769.9,2017-02-08 15:15:00,8774.95,-1,-5.050000000001091,0.006060000000001309,-5.056060000001093,1787.873559999982,2580.3218599999855,-792.4483000000034
2017-02-09,2017-02-09 09:35:00,8811.1,2017-02-09 15:15:00,8782.15,-1,28.950000000000728,0.03474000000000087,28.91526000000073,1816.7888199999827,2580.3218599999855,-763.5330400000028
2017-02-10,2017-02-10 09:45:00,8788.8,2017-02-10 15:15:00,8792.0,-1,-3.2000000000007276,0.0038400000000008727,-3.2038400000007283,1813.584979999982,2580.3218599999855,-766.7368800000036
2017-02-13,2017-02-13 10:55:00,8789.45,2017-02-13 15:15:00,8808.7,-1,-19.25,0.0231,-19.2731,1794.311879999982,2580.3218599999855,-786.0099800000035
2017-02-14,2017-02-14 09:35:00,8782.4,2017-02-14 15:15:00,8797.35,-1,-14.950000000000728,0.017940000000000872,-14.967940000000729,1779.3439399999813,2580.3218599999855,-800.9779200000041
2017-02-16,2017-02-16 09:30:00,8735.3,2017-02-16 15:15:00,8778.85,-1,-43.55000000000109,0.052260000000001305,-43.602260000001095,1735.7416799999803,2580.3218599999855,-844.5801800000052
2017-02-17,2017-02-17 09:30:00,8837.35,2017-02-17 15:15:00,8821.75,-1,15.600000000000364,0.018720000000000434,15.581280000000364,1751.3229599999806,2580.3218599999855,-828.9989000000048
2017-02-21,2017-02-21 10:20:00,8871.15,2017-02-21 15:15:00,8909.9,-1,-38.75,0.04649999999999999,-38.7965,1712.5264599999807,2580.3218599999855,-867.7954000000047
2017-02-22,2017-02-22 09:35:00,8927.5,2017-02-22 15:15:00,8931.4,-1,-3.899999999999636,0.004679999999999563,-3.9046799999996358,1708.621779999981,2580.3218599999855,-871.7000800000044
2017-02-23,2017-02-23 09:50:00,8941.0,2017-02-23 15:15:00,8929.3,-1,11.700000000000728,0.014040000000000871,11.685960000000726,1720.3077399999818,2580.3218599999855,-860.0141200000037
2017-02-27,2017-02-27 09:35:00,8947.4,2017-02-27 15:15:00,8899.5,1,-47.899999999999636,0.05747999999999956,-47.957479999999634,1672.3502599999822,2580.3218599999855,-907.9716000000033
2017-02-28,2017-02-28 09:30:00,8903.1,2017-02-28 15:15:00,8873.05,-1,30.05000000000109,0.036060000000001306,30.01394000000109,1702.3641999999834,2580.3218599999855,-877.9576600000021
2017-03-01,2017-03-01 09:30:00,8941.9,2017-03-01 15:15:00,8948.15,1,6.25,0.0075,6.2425,1708.6066999999834,2580.3218599999855,-871.715160000002
